(50047385602564094431598177857968675406525834901329589, 76628)
(50180622365404349628967886427721580477556414719671073, 76832)
(50598620052746326718755207430867949327848429836036513, 77472)
(51202104213846306142135652129160519355457526660289117, 78396)
(51591364560183522307000094813340575347291965737404433, 78992)
(51829100744859271776816633633880072630895549334837277, 79356)
(51881350455777018913040048759273368737182051224382957, 79436)
(51944050108878315476508146909745324064725853491837773, 79532)
(52275835773206009791526832955992754339645140490452841, 80040)
(52437809877051025913819419844711972269133296348044449, 80288)
(52573659125437168468000299170734542145478201260863217, 80496)
(52612846408625478820167860514779514225193077678022477, 80556)
(52667708605089113313202446396442475136793904662045441, 80640)
(52769595541378720228838105890959402544052583346659517, 80796)
(52861032535484777717229082360397670730053961653364457, 80936)
(52871482477668327144473765385476329951311262031273593, 80952)
(53135343517802950182402011768712475288058096573479277, 81356)
(53137956003348837539213182524982140093372421667956561, 81360)
(53143180974440612252835524037521469704001071856911129, 81368)
(53566403632874364056245186553207168164921737162231137, 82016)
(53762340048815915817082993273432028563496119248027437, 82316)
(53942601551482143437053775456038900130184550766960033, 82592)
(54141150452969582554702752932533425334073257947233617, 82896)
(54188175192795554977303826545387391829731109647824729, 82968)
(54274387215809837752072461502286330405103837765575101, 83100)
(54384111608737106738141633265612252228305491733621029, 83268)
(54517348371577361935511341835365157299336071551962513, 83472)
(54587885481316320569412952254646107042822849102849181, 83580)
(55097320162764355147591249727230744079116242525919561, 84360)
(55384693572811964396820032916893872663692002918420801, 84800)
(55392531029449626467253545185702867079634978201852653, 84812)
(55408205942724950608120569723320855911520928768716357, 84836)
(55630267214125375937070084006242364363238561799285497, 85176)
(56124026982298086374381356941209012567646004655492173, 85932)
(56246813802954792144506382485883258417419284095924521, 86120)
(56272938658413665712618090048579906470562535040697361, 86160)
(56429687791166907121288335424759794789422040709334401, 86400)
(56617786750470796811692629876175660772053447511698849, 86688)
(57195146056111902666961367011771582746519293391178613, 87572)
(57461619581792413061700784151277392888580453027861581, 87980)
(57696743280922275174706152215547225366869711530817141, 88340)
(57918804552322700503655666498468733818587344561386281, 88680)
(58080778656167716625948253387187951748075500418977889, 88928)
(58284552528746930457219572376221806562592857788206041, 89240)
(58412564320495410940966939433435382022994787417592957, 89436)
(58553638539973328208770160271997281509968342519366293, 89652)
(59141447787797983491283580432671862705691488776755193, 90552)
(59478458423217452519924607991458622591239425964324829, 91068)
(59546383047410523797015047654469907529411878420734213, 91172)
(60047980272220896304759832858245550149762296560372741, 91940)
(60236079231524785995164127309661416132393703362737189, 92228)
(60693264202055073437119009656852757062400594896261889, 92928)
(60722001543059834362041887975819069920858170935512013, 92972)
(60910100502363724052446182427234935903489577737876461, 93260)
(61022437380836880395326524946830522532005556800399673, 93432)
(61106036918305275813283989147459796302063959823672761, 93560)
(61335935646343363212667015699190299169724568137673753, 93912)
(61364672987348124137589894018156612028182144176923877, 93956)
(61555384432197901184805359225842142816127876073765609, 94248)
(61672946281762832241308043257977059055272505325243389, 94428)
(61712133564951142593475604602022031134987381742402649, 94488)
(61913294951984469067935752834786221144190414017153517, 94796)
(62135356223384894396885267117707729595908047047722657, 95136)
(62211118304215627744409219049528008950023474787563893, 95252)
(62417504662340728932491708794831528569855157251269329, 95568)
(62461916916620813998281611651415830260198683857383157, 95636)
(62691815644658901397664638203146333127859292171384149, 95988)
(62864239690687466947201908116944210278604748406884893, 96252)
(62994863967981834787760445930427450544321003130749093, 96452)
(63201250326106935975842935675730970164152685594454529, 96768)
(63232600152657584257576984750966947827924586728181937, 96816)
(63256112522570570468877521557393931075753512578477493, 96852)
(63326649632309529102779131976674880819240290129364161, 96960)
(63357999458860177384513181051910858483012191263091569, 97008)
(63559160845893503858973329284675048492215223537842437, 97316)
(64170482463631145352787286251776612935767295645526893, 98252)
(64201832290181793634521335327012590599539196779254301, 98300)
(64227957145640667202633042889709238652682447724027141, 98340)
(64593705122064897156196948767462311396687960950846901, 98900)
(65215476681986088077255588759642535061497333436440493, 99852)
